Date,Apple,Adobe,Amazon,Blackberry,Disney,Ebay,Google,Hp,Ibm,Facebook,Microsoft,Twitter
2018-06-01,47.560001373291016,251.30999755859375,82.0770034790039,11.640000343322754,99.36000061035156,38.34000015258789,18.739999771118164,22.68000030517578,135.70745849609375,193.99000549316406,100.79000091552734,36.650001525878906
2018-06-04,47.95750045776367,253.33999633789062,83.26349639892578,11.90999984741211,100.23999786376953,39.06999969482422,18.84000015258789,22.739999771118164,136.74952697753906,193.27999877929688,101.66999816894531,37.880001068115234
2018-06-05,48.32749938964844,252.6999969482422,84.81749725341797,12.15999984741211,99.94000244140625,40.040000915527344,18.6299991607666,23.420000076293945,137.3804931640625,192.94000244140625,102.19000244140625,39.79999923706055
2018-06-06,48.494998931884766,253.9499969482422,84.7874984741211,12.539999961853027,101.91000366210938,39.95000076293945,18.739999771118164,23.510000228881836,138.34608459472656,191.33999633789062,102.48999786376953,40.099998474121094
2018-06-07,48.3650016784668,247.50999450683594,84.46499633789062,12.25,102.47000122070312,40.45000076293945,18.649999618530273,23.549999237060547,138.96749877929688,188.17999267578125,100.87999725341797,39.70000076293945
2018-06-08,47.92499923706055,251.2100067138672,84.19950103759766,12.100000381469727,103.9800033569336,40.290000915527344,18.649999618530273,23.709999084472656,139.71319580078125,189.10000610351562,101.62999725341797,41.209999084472656
2018-06-11,47.807498931884766,251.0,84.45600128173828,12.069999694824219,104.3499984741211,40.4900016784668,18.59000015258789,24.010000228881836,140.13385009765625,191.5399932861328,101.05000305175781,41.41999816894531
2018-06-12,48.06999969482422,252.58999633789062,84.9375,12.329999923706055,104.33000183105469,40.45000076293945,18.709999084472656,23.6200008392334,140.4110870361328,192.39999389648438,101.30999755859375,43.4900016784668
2018-06-13,47.67499923706055,256.1300048828125,85.24299621582031,12.329999923706055,106.30999755859375,39.33000183105469,18.450000762939453,23.540000915527344,139.91395568847656,192.41000366210938,100.8499984741211,44.06999969482422
2018-06-14,47.70000076293945,258.1000061035156,86.19300079345703,12.220000267028809,108.75,39.0,18.770000457763672,23.799999237060547,138.8145294189453,196.80999755859375,101.41999816894531,46.7599983215332
2018-06-15,47.209999084472656,251.82000732421875,85.79850006103516,12.3100004196167,108.8499984741211,38.88999938964844,18.920000076293945,23.59000015258789,138.9961700439453,195.85000610351562,100.12999725341797,45.79999923706055
2018-06-18,47.185001373291016,255.69000244140625,86.18949890136719,12.199999809265137,107.05999755859375,38.86000061035156,19.06999969482422,23.649999618530273,138.12619018554688,198.30999755859375,100.86000061035156,46.0
2018-06-19,46.42250061035156,251.74000549316406,86.73899841308594,11.890000343322754,106.0999984741211,39.18000030517578,18.799999237060547,23.520000457763672,137.5717010498047,197.49000549316406,100.86000061035156,44.95000076293945
2018-06-20,46.625,251.24000549316406,87.50399780273438,11.899999618530273,107.1500015258789,39.2599983215332,18.889999389648438,23.299999237060547,136.35755920410156,202.0,101.87000274658203,46.130001068115234
2018-06-21,46.3650016784668,248.8300018310547,86.51100158691406,11.699999809265137,105.88999938964844,38.0099983215332,18.850000381469727,23.5,135.03823852539062,201.5,101.13999938964844,45.2400016784668
2018-06-22,46.22999954223633,243.6300048828125,85.78350067138672,10.680000305175781,106.33999633789062,38.09000015258789,19.049999237060547,23.799999237060547,135.06692504882812,201.74000549316406,100.41000366210938,45.880001068115234
2018-06-25,45.54249954223633,239.67999267578125,83.15750122070312,10.010000228881836,104.44999694824219,37.11000061035156,18.979999542236328,23.09000015258789,132.68641662597656,196.35000610351562,98.38999938964844,44.16999816894531
2018-06-26,46.10749816894531,242.25,84.55449676513672,10.119999885559082,104.26000213623047,37.06999969482422,19.18000030517578,23.049999237060547,132.9636688232422,199.0,99.08000183105469,44.84000015258789
2018-06-27,46.040000915527344,237.67999267578125,83.02549743652344,9.699999809265137,103.95999908447266,36.29999923706055,19.059999465942383,22.809999465942383,131.4340362548828,195.83999633789062,97.54000091552734,43.70000076293945
2018-06-28,46.375,239.80999755859375,85.07250213623047,9.760000228881836,104.7699966430664,36.13999938964844,19.190000534057617,22.670000076293945,133.88145446777344,196.22999572753906,98.62999725341797,44.790000915527344
2018-06-29,46.27750015258789,243.80999755859375,84.98999786376953,9.649999618530273,104.80999755859375,36.2599983215332,19.219999313354492,22.690000534057617,133.55641174316406,194.32000732421875,98.61000061035156,43.66999816894531
2018-07-02,46.79499816894531,243.25999450683594,85.68900299072266,9.960000038146973,105.33000183105469,36.66999816894531,19.219999313354492,22.860000610351562,133.70936584472656,197.36000061035156,100.01000213623047,44.97999954223633
2018-07-03,45.97999954223633,242.00999450683594,84.697998046875,10.0,104.04000091552734,36.63999938964844,19.5,22.59000015258789,133.43212890625,192.72999572753906,99.05000305175781,43.88999938964844
